pathway,p_value,effec_size,magnitude,difference,name
MINERVA Interferon lambda pathway,1.3989520971125229e-6,0.11772292780864645,1,0.07296166147569064,MINERVA Interferon lambda pathway
WP4288,0.031169617491127993,0.11604500769672443,1,0.08002480344499839,MTHFR deficiency
WP3865,3.6251076230253546e-4,0.11600493875877102,1,0.07499667435774546,Novel intracellular components of RIG-I-like receptor (RLR) pathway
WP3959,0.001294626851904112,0.11519878951289841,1,0.05705615567291247,DNA IR-double strand breaks and cellular response via ATM
MINERVA Interferon 1 pathway,1.8849622781283966e-8,0.11512444524272666,1,0.0739664631397392,MINERVA Interferon 1 pathway
WP4022,8.326980004073995e-5,0.11503713923441677,1,0.06798492659541895,Pyrimidine metabolism
WP2018,2.461759137288004e-4,0.11396171424964077,1,0.06802469335506656,RANKL/RANK signaling pathway
WP1772,4.788481434094173e-5,0.11386500829301072,1,0.07796481307594082,Apoptosis modulation and signaling
WP2572,5.1140402497394214e-5,0.11343470612443282,1,0.07105626656258045,Primary focal segmental glomerulosclerosis (FSGS)
WP3668,0.009536964095214519,0.11314460065052968,1,0.07802739957713464,Hypothesized pathways in pathogenesis of cardiovascular disease
WP2380,2.7652370049810517e-8,0.11270334588227815,1,0.06499396544669948,Brain-derived neurotrophic factor (BDNF) signaling pathway
WP2507,0.03689219032259159,0.11238695056270052,1,0.08193853941808385,Nanomaterial induced apoptosis
WP4331,0.010076487960060712,0.11231592370908303,1,0.07598002496908304,Neovascularisation processes
WP4549,2.9392294007318095e-7,0.11149022113018284,1,0.06296506826828321,Fragile X syndrome
WP2880,0.007128183055305288,0.11126082421697246,1,0.06801732215871749,Glucocorticoid receptor pathway
WP4341,7.018285400145328e-4,0.1093788666598714,1,0.06596829991544453,"Non-genomic actions of 1,25 dihydroxyvitamin D3"
WP15,1.6510621729056665e-5,0.10854032483604723,1,-0.0999910000455552,Selenium micronutrient network
WP395,0.001540491028285425,0.10556912963680624,1,0.061977929847553445,IL-4 signaling pathway
WP2328,5.468487791023989e-4,0.1044637650831732,1,0.09799237921250037,Allograft Rejection
WP176,3.3519523932920537e-4,0.10289350508403138,1,-0.1030037155479323,Folate metabolism
WP3624,0.014046030515887514,0.10288469273902484,1,0.09805495169609395,Lung fibrosis
WP4577,0.004714306018454528,0.10217775428794391,1,0.06002295674095306,Neurodegeneration with brain iron accumulation (NBIA) subtypes pathway
WP4880,0.011631035997461594,0.10175218695537584,1,0.060000674896338,Host-pathogen interaction of human coronaviruses - interferon induction
WP4565,0.021713450033564022,0.10165282118985611,1,0.07198656221847322,Neural crest cell migration in cancer
WP2858,5.12459655143792e-4,0.09906198205680262,1,0.06999133155471349,Ectoderm differentiation
WP4659,1.378513898710251e-5,0.09844686979205286,1,0.05506532973720743,Gastrin signaling pathway
WP2034,9.48491251738684e-5,0.09789286383852146,1,0.054983962215137995,Leptin signaling pathway
WP4008,0.01980934565501779,0.0976010819894797,1,0.06603376843068995,NO/cGMP/PKG mediated neuroprotection
WP1984,8.933645895247686e-6,0.09590005042038613,1,0.05708224968468988,Integrated breast cancer pathway
WP581,0.033340019098241976,0.09565901943735296,1,0.05199621245859075,EPO receptor signaling
WP4560,0.03083250441176167,0.09562551590976907,1,-0.06098662270914494,MFAP5 effect on permeability and motility of endothelial cells via cytoskeleton rearrangement
WP3286,0.023846179457946075,0.09465482051369334,1,0.07296716540142215,Copper homeostasis
MINERVA HMOX1 pathway,2.161913985429445e-6,0.09409751353446523,1,-0.07205813922326844,MINERVA HMOX1 pathway
MINERVA PAMP signalling,4.130495860285265e-6,0.09284039963073099,1,0.05102546782861032,MINERVA PAMP signalling
WP2806,8.902885619194043e-5,0.09236564880521184,1,-0.09098866118716054,Complement system
WP4871,0.03191495997581318,0.09233837383596905,1,-0.05195594490749187,Kisspeptin/kisspeptin receptor system in the ovary
WP437,2.0161431709364725e-7,0.09217458895790767,1,0.052951972860318566,EGF/EGFR signaling pathway
WP524,0.01272998744855302,0.09189699691231727,1,0.05998480859369937,G13 signaling pathway
WP2636,0.03627020235428277,0.09139720118740491,1,0.052038021191816386,Common pathways underlying drug addiction
WP2828,0.02220485970679209,0.09111881509129365,1,0.05795820465976309,Bladder cancer
WP585,0.0032806418278543414,0.09073782504815463,1,0.05503856478307684,Interferon type I signaling pathways
WP4298,7.620486981084889e-4,0.09061751545508066,1,0.060009663921334125,Acute viral myocarditis
WP4806,8.38418824821222e-4,0.09039860145846525,1,0.053032259134787096,EGFR tyrosine kinase inhibitor resistance
WP4868,0.045200855086837514,0.09003241358456728,1,0.0629501418450414,Type I interferon induction and signaling during SARS-CoV-2 infection
WP4481,0.045526319261759776,0.0898965958450287,1,0.042973661846658635,Resistin as a regulator of inflammation
WP560,0.020958554546642204,0.08987514968581471,1,0.06498747152832958,TGF-beta receptor signaling
WP289,8.59597021072266e-5,0.08893326183522367,1,0.06302667033443174,Myometrial relaxation and contraction pathways
WP3303,0.0019169733896768903,0.08847342746948426,1,0.04794637521102053,RAC1/PAK1/p38/MMP2 pathway
WP75,0.004010076292219899,0.08817300531106695,1,0.051984486839824984,Toll-like receptor signaling pathway
MINERVA E protein interactions,0.010144037042616242,0.08642361763363869,1,0.06006415181634791,MINERVA E protein interactions
WP179,0.0032059096826102074,0.08616681721752373,1,0.04801228248632457,Cell cycle
WP241,0.04865413571060674,0.0860606746363764,1,0.06398420394968926,One-carbon metabolism
WP382,2.7781981695138953e-6,0.0859961490111397,1,0.05300278493762255,MAPK signaling pathway
WP428,0.005279884518654835,0.08488300561483925,1,0.05102731788989186,Wnt signaling
WP399,0.010972377703054231,0.08479018423530163,1,0.05303184445951316,Wnt signaling pathway and pluripotency
WP98,0.04334154177806182,0.08463604657206769,1,0.05602386820632275,Prostaglandin synthesis and regulation
WP231,0.0016533868475600694,0.08379197733642699,1,0.046953798272320935,TNF-alpha signaling pathway
WP536,6.70288454851442e-4,0.08336116274960031,1,0.05999549470634132,Calcium regulation in cardiac cells
WP3932,1.3128473258924517e-7,0.08307493623224045,1,0.05893492214060886,Focal adhesion: PI3K-Akt-mTOR-signaling pathway
WP4946,0.0021534506939823944,0.08304787150757452,1,0.048053992816988716,"DNA repair pathways, full network"
WP2032,0.0040797646383652336,0.08290781241101601,1,0.05100523904983692,Thyroid stimulating hormone (TSH) signaling pathway
MINERVA Renin-angiotensin pathway,0.03015336834497699,0.08254428197421489,1,-0.06498464674532828,MINERVA Renin-angiotensin pathway
WP5098,0.007263356892859516,0.08226371263260847,1,0.04599206179882316,T-cell activation SARS-CoV-2
WP4754,1.1325036590576245e-6,0.0814586484866404,1,0.060959586242707114,IL-18 signaling pathway
WP4263,0.002040668969191171,0.08003771675938309,1,0.047954025335838854,Pancreatic adenocarcinoma pathway
WP3931,0.007386964493173446,0.07987140046104944,1,0.05198846011899991,Embryonic stem cell pluripotency pathways
WP2446,0.016544825068050065,0.07923559554748412,1,0.04795509173851267,Retinoblastoma gene in cancer
WP4874,0.044390354166252956,0.07916719054130304,1,0.04694898336192571,CAMKK2 pathway
WP23,0.0018386315370431078,0.07739737469766876,1,0.0459651008793298,B cell receptor signaling pathway
WP481,5.981431284553272e-5,0.07702745726051179,1,0.04602024808209517,Insulin signaling
WP4286,0.03798772778714956,0.07654346122338156,1,0.05703180040415169,Genotoxicity pathway
WP4673,0.004742999573025517,0.07442031741047454,1,0.056988368564225636,Male infertility
MINERVA Apoptosis pathway,0.042159814301090295,0.07276078342388659,1,0.050035737561164834,MINERVA Apoptosis pathway
WP2037,0.007593336895457437,0.07266020652398124,1,0.040955842893960544,Prolactin signaling pathway
WP4255,0.016797777927696746,0.07226180840445769,1,-0.04696408506058483,Non-small cell lung cancer
WP286,0.031563457585677586,0.0716674677968329,1,0.038014157029696,IL-3 signaling pathway
WP3863,0.03786264466040121,0.07164539478765333,1,0.041042443485657734,T-cell antigen receptor (TCR) pathway during Staphylococcus aureus infection
WP2882,5.960691406247717e-5,0.07152589964572219,1,0.05601199905881872,Nuclear receptors meta-pathway
WP2332,0.03712178433120509,0.07129046954645475,1,0.041965881906155064,Interleukin-11 signaling pathway
WP4666,9.726286060891518e-4,0.07096943561081118,1,0.04102422086062207,Hepatitis B infection
WP3888,3.930539329105369e-11,0.07016874175745286,1,0.04398730379869646,VEGFA-VEGFR2 signaling pathway
WP244,0.0451344930010045,0.06851953153704017,1,0.03998956976804886,Alpha 6 beta 4 signaling pathway
WP2118,0.02497071709440729,0.06822045702271072,1,0.05407108633263079,Arrhythmogenic right ventricular cardiomyopathy
WP1544,0.01563170493238572,0.06579527287983652,1,0.0409899372137064,MicroRNAs in cardiomyocyte hypertrophy
WP3915,0.004408566078909611,0.06498238423110121,1,0.03908171752000634,Angiopoietin-like protein 8 regulatory pathway
MINERVA NLRP3 inflammasome activation,0.02837259349939578,0.0606832478579655,1,-0.035020197489768416,MINERVA NLRP3 inflammasome activation
WP4674,0.041048124385508214,0.06051239300023515,1,0.0340422429513518,Head and neck squamous cell carcinoma
WP4262,0.025126235137375264,0.05901652789481439,1,0.03397376061353814,Breast cancer pathway
WP4172,4.99841834579744e-4,0.0556314123106742,1,0.03801973019504733,PI3K-Akt signaling pathway
WP5087,6.594678933652172e-4,0.04947021894422821,1,0.0330515404063131,Malignant pleural mesothelioma
WP306,0.00589737125605073,0.0457955192177205,1,0.03298215366483931,Focal adhesion
